entity_id	entity_type	canonical_label	aliases	first_seen	last_seen	evidence_count	evidence_sources	confidence	status	asset_name	development_codes	target	company	stage	indications	payload_if_known	payload_evidence_type	linker_if_known	linker_evidence_type	modality_classification
ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	ADC_CANDIDATE	Gemtuzumab ozogamicin	Mylotarg			28	configs/known_adc_assets.yaml; clinicaltrials	high	VALIDATED	Gemtuzumab ozogamicin	CMA-676; WAY-CMA-676	CD33	Pfizer	Approved	Acute Myelogenous Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Leukemia; Leukemia, Myeloid; Leukemia, Myeloid, Acute; Myelodysplastic Syndrome; Myelodysplastic Syndromes; Novo Acute Myeloid Leukemia	calicheamicin	VALIDATED_KNOWN_ASSET	acid-cleavable AcBut linker (typical)	VALIDATED_KNOWN_ASSET	STRICT_ADC
ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	ADC_CANDIDATE	Brentuximab vedotin	Adcetris			71	configs/known_adc_assets.yaml; clinicaltrials	high	VALIDATED	Brentuximab vedotin	SGN-35; SGN-30; cAC10-vcMMAE	CD30	Seagen	Approved	AIDS-Related Hodgkin Lymphoma; Acute Lymphoid Leukemia; Acute Myelogenous Leukemia; Acute Myeloid Leukemia; Adult Lymphocyte Depletion Hodgkin Lymphoma; Adult Lymphocyte Predominant Hodgkin Lymphoma; Adult Mixed Cellularity Hodgkin Lymphoma; Adult Nodular Sclerosis Hodgkin Lymphoma; Adult T-Cell Leukemia/Lymphoma; Adult T-cell Leukemia/Lymphoma; Anaplastic Large Cell Lymphoma; Anaplastic Large Cell Lymphoma, ALK-Negative; Anaplastic Large Cell Lymphoma, ALK-Positive; Anaplastic Large-Cell Lymphoma; Anaplastic Large-cell Lymphoma; Anemia, Refractory, With Excess of Blasts; Angioimmunoblastic T-Cell Lymphoma; Angioimmunoblastic T-cell Lymphoma; Ann Arbor Stage I Hodgkin Lymphoma; Ann Arbor Stage I Lymphocyte-Depleted Classic HL; Ann Arbor Stage I Mixed Cellularity Classic Hodgkin Lymphoma; Ann Arbor Stage I Nodular Sclerosis Classic Hodgkin Lymphoma; Ann Arbor Stage I Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IA Hodgkin Lymphoma; Ann Arbor Stage IB Hodgkin Lymphoma; Ann Arbor Stage II Hodgkin Lymphoma; Ann Arbor Stage II Lymphocyte-Depleted Classic HL; Ann Arbor Stage II Mixed Cellularity Classic HL; Ann Arbor Stage II Nodular Sclerosis Classic HL; Ann Arbor Stage II Noncutaneous Anaplastic Large Cell Lymphoma; Ann Arbor Stage II Noncutaneous Childhood Anaplastic Large Cell Lymphoma; Ann Arbor Stage II Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IIA Hodgkin Lymphoma; Ann Arbor Stage IIB Hodgkin Lymphoma; Ann Arbor Stage III Hodgkin Lymphoma; Ann Arbor Stage III Lymphocyte-Depleted Classic Hodgkin Lymphoma; Ann Arbor Stage III Mixed Cellularity Classic Hodgkin Lymphoma; Ann Arbor Stage III Nodular Sclerosis Classic Hodgkin Lymphoma; Ann Arbor Stage III Noncutaneous Anaplastic Large Cell Lymphoma; Ann Arbor Stage III Noncutaneous Childhood Anaplastic Large Cell Lymphoma; Ann Arbor Stage III Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IIIA Hodgkin Lymphoma; Ann Arbor Stage IIIB Hodgkin Lymphoma; Ann Arbor Stage IV Hodgkin Lymphoma; Ann Arbor Stage IV Lymphocyte-Depleted Classic Hodgkin Lymphoma; Ann Arbor Stage IV Mixed Cellularity Classic Hodgkin Lymphoma; Ann Arbor Stage IV Nodular Sclerosis Classic Hodgkin Lymphoma; Ann Arbor Stage IV Noncutaneous Anaplastic Large Cell Lymphoma; Ann Arbor Stage IV Noncutaneous Childhood Anaplastic Large Cell Lymphoma; Ann Arbor Stage IV Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Ann Arbor Stage IVA Hodgkin Lymphoma; Ann Arbor Stage IVB Hodgkin Lymphoma; Breast Cancer; CD30-Positive Neoplastic Cells Present; CD30-positive Lymphoma; CD30-positive Solid Tumor; Classic Hodgkin Lymphoma; Cutaneous Lymphoma; Cutaneous T-Cell Lymphoma; Cutaneous T-cell Lymphoma (CTCL); Diffuse Cutaneous Systemic Sclerosis; Diffuse Large B-cell-lymphoma; Disease, Hodgkin; Enteropathy Associated T-cell Lymphoma; Enteropathy-Associated T-Cell Lymphoma; GVHD; Germ Cell Cancer; Graft Versus Host Disease; Graft-vs-Host Disease; HIV Infection; Hematopoietic/Lymphoid Cancer; Hepato-splenic T-cell Lymphoma; Hepatosplenic T-Cell Lymphoma; Hodgkin Disease; Hodgkin Lymphoma; Hodgkin Lymphoma, Adult; Hodgkin's Lymphoma; Lugano Classification Limited Stage Hodgkin Lymphoma AJCC v8; Lymphocyte-Rich Classic Hodgkin Lymphoma; Lymphoma; Lymphoma, B-Cell; Lymphoma, B-cell; Lymphoma, Large B-Cell, Diffuse; Lymphoma, Large B-cell, Diffuse; Lymphoma, Large-Cell, Anaplastic; Lymphoma, NK-cell; Lymphoma, Non-Hodgkin; Lymphoma, T-Cell; Lymphoma, T-Cell, Cutaneous; Lymphoma, T-cell; Malignant Mesothelioma; Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma; Mycosis Fungoides; NK T-cell Lymphoma; Non-Hodgkin Lymphoma; Non-Hodgkin Lymphoma (NHL); Peripheral T Cell Lymphoma; Peripheral T-Cell Lymphoma; Peripheral T-Cell Lymphoma, Not Otherwise Specified; Primary Cutaneous Anaplastic Large Cell Lymphoma; Recurrent Angioimmunoblastic T-Cell Lymphoma; Recurrent Classic Hodgkin Lymphoma; Recurrent Enteropathy-Associated T-Cell Lymphoma; Recurrent Follicular Lymphoma; Recurrent Follicular T-Cell Lymphoma; Recurrent Hepatosplenic T-Cell Lymphoma; Recurrent Hodgkin Lymphoma; Recurrent Nodal Peripheral T-Cell Lymphoma With TFH Phenotype; Recurrent Peripheral T-Cell Lymphoma, Not Otherwise Specified; Recurrent Subcutaneous Panniculitis-Like T-Cell Lymphoma; Refractory Angioimmunoblastic T-Cell Lymphoma; Refractory Classic Hodgkin Lymphoma; Refractory Enteropathy-Associated T-Cell Lymphoma; Refractory Follicular Lymphoma; Refractory Follicular T-Cell Lymphoma; Refractory Hepatosplenic T-Cell Lymphoma; Refractory Hodgkin Lymphoma; Refractory Nodal Peripheral T-Cell Lymphoma With TFH Phenotype; Refractory Peripheral T-Cell Lymphoma, Not Otherwise Specified; Refractory Subcutaneous Panniculitis-Like T-Cell Lymphoma; Relapsed Classic Hodgkin Lymphoma; Relapsed or Refractory Anaplastic Large-cell Lymphoma; Relapsed or Refractory Hodgkin Lymphoma; Sezary Syndrome; Solid Tumors; Stage II Adult Hodgkin Lymphoma; Stage II Childhood Hodgkin Lymphoma; Stage III Adult Hodgkin Lymphoma; Stage III Childhood Hodgkin Lymphoma; Stage IV Adult Hodgkin Lymphoma; Stage IV Childhood Hodgkin Lymphoma; Systemic Anaplastic Large Cell Lymphoma; Sézary Syndrome; T-Cell Lymphoma; T-cell Lymphoma; Upper Tract Urothelial Carcinoma	MMAE (monomethyl auristatin E)	VALIDATED_KNOWN_ASSET	valine-citrulline cleavable linker (typical)	VALIDATED_KNOWN_ASSET	STRICT_ADC
ADC_CANDIDATE_TRASTUZUMAB_EMTANSINE	ADC_CANDIDATE	Trastuzumab emtansine	Kadcyla			53	configs/known_adc_assets.yaml; clinicaltrials	high	VALIDATED	Trastuzumab emtansine	T-DM1; Trastuzumab-DM1; Herceptin-DM1	HER2	Genentech	Approved	Accelerated Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Advanced Breast Carcinoma; Advanced Lymphoma; Advanced Malignant Solid Neoplasm; Advanced Ovarian Carcinoma; Advanced Pancreatic Carcinoma; Advanced Prostate Carcinoma; Advanced Sarcoma; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Anemia; Ann Arbor Stage III Hodgkin Lymphoma; Ann Arbor Stage III Non-Hodgkin Lymphoma; Ann Arbor Stage IV Hodgkin Lymphoma; Ann Arbor Stage IV Non-Hodgkin Lymphoma; Atypical Chronic Myeloid Leukemia, BCR-ABL1 Negative; Bladder Carcinoma; Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Bone Metastases; Breast Adenocarcinoma; Breast Cancer; Breast Cancer Early Stage Breast Cancer (Stage 1-3); Breast Cancer Female; Breast Cancer Metastatic; Breast Cancer; HER2-positive; Metastatic; Breast Carcinoma; Breast Neoplasm; Breast Neoplasms; Breast Tumors; Castration-Resistant Prostate Carcinoma; Cervical Carcinoma; Chronic Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Colon Carcinoma; Colorectal Carcinoma; Early-stage Breast Cancer; Endometrial Carcinoma; Esophageal Carcinoma; Estrogen Receptor-positive Breast Cancer; Exocrine Pancreas Carcinoma; Gastric Cancer; Gastric Carcinoma; Glioma; HER2 Amplification; HER2 Gene Mutation; HER2 Mutant Non-small Cell Lung Cancer; HER2 Mutations Breast Neoplasms; HER2 Positive Breast Carcinoma; HER2 Positive Breast Neoplasms; HER2-expressing Non-small Cell Lung Cancer; HER2-negative Breast Cancer; HER2-positive Breast Cancer; HER2-positive Colorectal Cancer; HER2-positive Early Breast Cancer; HER2-positive Gastric Cancer; HER2-positive Metastatic Breast Cancer; Head and Neck Carcinoma; Hematopoietic and Lymphoid Cell Neoplasm; Hematopoietic and Lymphoid System Neoplasm; Her 2 Positive Breast Cancer; Hormone Receptor Negative Tumor; Hormone Receptor Positive Breast Neoplasms; Hormone Receptor Positive Tumor; Kidney Carcinoma; Liver Carcinoma; Liver Metastases; Locally Advanced Breast Cancer; Locally Advanced Pancreatic Adenocarcinoma; Lung Carcinoma; Lung Metastases; Lymphoma; Malignant Uterine Corpus Neoplasm; Malignant Uterine Neoplasm; Melanoma; Metastatic Breast Cancer; Metastatic Breast Cancer, HER2 Negative Primary Tumor; Metastatic Breast Carcinoma; Metastatic Colorectal Cancer; Metastatic Malignant Neoplasm in the Brain; Metastatic Malignant Solid Neoplasm; Metastatic Pancreatic Adenocarcinoma; Metastatic Salivary Gland Carcinoma; Multiple Myeloma; Myelodysplastic/Myeloproliferative Neoplasm With Ring Sideroblasts and Thrombocytosis; Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable; Neoplasm Metastasis; Ovarian Carcinoma; Pregnancy; Primary Myelofibrosis; Prognostic Stage IV Breast Cancer AJCC v8; Prostate Carcinoma; Rectal Carcinoma; Recurrent Acute Lymphoblastic Leukemia; Recurrent Acute Myeloid Leukemia; Recurrent Adult Soft Tissue Sarcoma; Recurrent Bladder Carcinoma; Recurrent Breast Cancer; Recurrent Breast Carcinoma; Recurrent Cervical Carcinoma; Recurrent Chronic Lymphocytic Leukemia; Recurrent Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Recurrent Colon Carcinoma; Recurrent Colorectal Carcinoma; Recurrent Esophageal Carcinoma; Recurrent Gastric Carcinoma; Recurrent Glioma; Recurrent Head and Neck Carcinoma; Recurrent Hematologic Malignancy; Recurrent Hodgkin Lymphoma; Recurrent Liver Carcinoma; Recurrent Lung Carcinoma; Recurrent Lymphoma; Recurrent Malignant Solid Neoplasm; Recurrent Malignant Uterine Corpus Neoplasm; Recurrent Melanoma; Recurrent Multiple Myeloma; Recurrent Myelodysplastic Syndrome; Recurrent Myelodysplastic/Myeloproliferative Neoplasm; Recurrent Myeloproliferative Neoplasm; Recurrent Non-Hodgkin Lymphoma; Recurrent Ovarian Carcinoma; Recurrent Pancreatic Carcinoma; Recurrent Plasma Cell Myeloma; Recurrent Prostate Carcinoma; Recurrent Rectal Carcinoma; Recurrent Salivary Gland Carcinoma; Recurrent Skin Carcinoma; Recurrent Small Lymphocytic Lymphoma; Recurrent Thyroid Gland Carcinoma; Refractory Acute Lymphoblastic Leukemia; Refractory Acute Myeloid Leukemia; Refractory Chronic Lymphocytic Leukemia; Refractory Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Refractory Chronic Myelomonocytic Leukemia; Refractory Hematologic Malignancy; Refractory Hodgkin Lymphoma; Refractory Lymphoma; Refractory Malignant Solid Neoplasm; Refractory Multiple Myeloma; Refractory Myelodysplastic Syndrome; Refractory Myelodysplastic/Myeloproliferative Neoplasm; Refractory Non-Hodgkin Lymphoma; Refractory Plasma Cell Myeloma; Refractory Primary Myelofibrosis; Refractory Small Lymphocytic Lymphoma; Skin Carcinoma; Soft Tissue Metastases; Stage II Breast Cancer AJCC v6 and v7; Stage II Pancreatic Cancer AJCC v8; Stage IIA Breast Cancer AJCC v6 and v7; Stage IIB Breast Cancer AJCC v6 and v7; Stage III Breast Cancer; Stage III Breast Cancer AJCC v7; Stage III Major Salivary Gland Cancer AJCC v8; Stage III Ovarian Cancer AJCC v8; Stage III Pancreatic Cancer AJCC v8; Stage IIIA Breast Cancer; Stage IIIA Breast Cancer AJCC v7; Stage IIIB Breast Cancer; Stage IIIB Breast Cancer AJCC v7; Stage IIIC Breast Cancer; Stage IIIC Breast Cancer AJCC v7; Stage IV Breast Cancer; Stage IV Major Salivary Gland Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IV Pancreatic Cancer AJCC v8; Stage IV Prostate Cancer AJCC v8; Thyroid Gland Carcinoma; Triple Negative Breast Neoplasms; Triple-Negative Breast Cancer (TNBC); Unresectable Pancreatic Adenocarcinoma; Unresectable Salivary Gland Carcinoma; Upper Tract Urothelial Carcinoma	DM1 (maytansinoid)	VALIDATED_KNOWN_ASSET	SMCC non-cleavable linker (typical)	VALIDATED_KNOWN_ASSET	STRICT_ADC
ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	ADC_CANDIDATE	Inotuzumab ozogamicin	Besponsa			31	configs/known_adc_assets.yaml; clinicaltrials	high	VALIDATED	Inotuzumab ozogamicin	CMC-544; PF-05208773	CD22	Pfizer	Approved	ACUTE LYMPHOBLASTIC LEUKEMIA; Acute Leukemias of Ambiguous Lineage; Acute Lymphoblastic Leukemia; Acute Lymphocytic Leukemia; Adult Relapsed/Refractory B Cell Acute Lymphoblastic Leukemia; B Acute Lymphoblastic Leukemia; B Acute Lymphoblastic Leukemia With t(9;22)(q34.1;q11.2); BCR-ABL1; B Acute Lymphoblastic Leukemia, Philadelphia Chromosome Negative; B Lymphoblastic Lymphoma; B-Cell Lymphoma; B-cell Adult Acute Lymphoblastic Leukemia; B-cell Lymphoma Refractory; Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Blasts More Than 5 Percent of Bone Marrow Nucleated Cells; Bone Marrow Transplant; Burkitt-Like Lymphoma With 11q Aberration; CD22 Positive; Diffuse Large B Cell Lymphoma; Diffuse Large B-Cell Lymphoma; Hematopoietic and Lymphoid Cell Neoplasm; High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements; High Grade B-Cell Lymphoma, Not Otherwise Specified; Leukemia; Lymphoma; Lymphoma, B-Cell; Lymphoma, Follicular; Lymphoma, Non-Hodgkin; Minimal Residual Disease; Ph+ ALL; Philadelphia Chromosome Positive Adult Precursor Acute Lymphoblastic Leukemia; Philadelphia Chromosome Positive, BCR-ABL1 Positive Chronic Myelogenous Leukemia; Precursor Cell Lymphoblastic Leukemia-Lymphoma; Precursor b-Cell Lymphoblastic Leukemia-Lymphoma; Recurrent Acute Lymphoblastic Leukemia; Recurrent Adult Acute Lymphoblastic Leukemia; Recurrent Adult Burkitt Lymphoma; Recurrent B Acute Lymphoblastic Leukemia; Recurrent B Lymphoblastic Lymphoma; Recurrent Burkitt Lymphoma; Recurrent Chronic Myelogenous Leukemia, BCR-ABL1 Positive; Refractory Acute Lymphoblastic Leukemia; Refractory B Acute Lymphoblastic Leukemia; Refractory B Lymphoblastic Lymphoma; Refractory Burkitt Lymphoma; Refractory Chronic Myelogenous Leukemia, BCR-ABL1 Positive	calicheamicin	VALIDATED_KNOWN_ASSET	acid-cleavable AcBut linker (typical)	VALIDATED_KNOWN_ASSET	STRICT_ADC
ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	ADC_CANDIDATE	Polatuzumab vedotin	Polivy			52	configs/known_adc_assets.yaml; clinicaltrials	high	VALIDATED	Polatuzumab vedotin	DCDS4501A; DCDS4501S; RG7596	CD79b	Genentech	Approved	ALK-Positive Large B-Cell Lymphoma; Aggressive Non-Hodgkin Lymphoma; Ann Arbor Stage II Diffuse Large B-Cell Lymphoma; Ann Arbor Stage II Follicular Lymphoma; Ann Arbor Stage II Marginal Zone Lymphoma; Ann Arbor Stage III Diffuse Large B-Cell Lymphoma; Ann Arbor Stage III Follicular Lymphoma; Ann Arbor Stage III Marginal Zone Lymphoma; Ann Arbor Stage IV Diffuse Large B-Cell Lymphoma; Ann Arbor Stage IV Follicular Lymphoma; Ann Arbor Stage IV Marginal Zone Lymphoma; B-Cell Lymphoma; B-Cell Non-Hodgkin Lymphoma; B-cell Lymphoma; B-cell Non-Hodgkin Lymphoma; Burkitt Lymphoma; Chronic Lymphocytic Leukemia; DLBCL; Diffuse Large B Cell Lymphoma; Diffuse Large B Cell Lymphoma (DLBCL); Diffuse Large B-Cell Lymphoma; Diffuse Large B-Cell Lymphoma (DLBCL); Diffuse Large B-Cell Lymphoma Unclassifiable; Diffuse Large B-Cell Lymphoma, Not Otherwise Specified; Diffuse Large B-cell Lymphoma; Diffuse, Large B-Cell, Lymphoma; Double Expressor Lymphoma; EBV-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified; Follicular Lymphoma; Grade 1 Follicular Lymphoma; Grade 2 Follicular Lymphoma; Grade 3a Follicular Lymphoma; Grade 3b Follicular Lymphoma; Gray-Zone Lymphoma; High Grade B-Cell Lymphoma; High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements; High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements; High Grade B-Cell Lymphoma With MYC, BCL2, and BCL6 Rearrangements; High Grade B-Cell Lymphoma w/MYC & BCL2 or BCL6 Rearrangements; High Grade B-Cell Lymphoma w/MYC, BCL2 & BCL6 Rearrangements; High Grade B-Cell Lymphoma, Not Otherwise Specified; High-grade B-cell Lymphoma; Hodgkin Lymphoma; Indolent B-Cell Non-Hodgkin Lymphoma; Indolent Non-Hodgkin Lymphoma; Large B-cell Lymphoma; Lymphoma; Lymphoma, B-Cell; Lymphoma, Follicular; Lymphoma, Large B-Cell, Diffuse; Lymphoma, Mantle-Cell; Lymphoma, Non Hodgkin; Mantle Cell Lymphoma; Marginal Zone Lymphoma; Non-Hodgkin Lymphoma; Non-Hodgkin's Lymphoma; Non-Hodgkins Lymphoma; Post-transplant Lymphoproliferative Disorder; Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Primary Mediastinal Large B-Cell Lymphoma; Recurrent B-Cell Non-Hodgkin Lymphoma; Recurrent Diffuse Large B-Cell Lymphoma; Recurrent Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Grade 3a Follicular Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Nodal Marginal Zone Lymphoma; Recurrent Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma; Recurrent Small Lymphocytic Lymphoma; Recurrent Splenic Marginal Zone Lymphoma; Recurrent Transformed B-Cell Non-Hodgkin Lymphoma; Refractory B-Cell Non-Hodgkin Lymphoma; Refractory Diffuse Large B-Cell Lymphoma; Refractory Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue; Refractory Grade 1 Follicular Lymphoma; Refractory Grade 2 Follicular Lymphoma; Refractory Grade 3a Follicular Lymphoma; Refractory Mantle Cell Lymphoma; Refractory Marginal Zone Lymphoma; Refractory Nodal Marginal Zone Lymphoma; Refractory Non-Hodgkin Lymphoma; Refractory Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma; Refractory Small Lymphocytic Lymphoma; Refractory Splenic Marginal Zone Lymphoma; Refractory Transformed B-Cell Non-Hodgkin Lymphoma; Relapsed B-Cell Non-Hodgkin Lymphoma; Relapsed Non Hodgkin Lymphoma; Relapsed or Refractory Diffuse Large B-Cell Lymphoma; Relapsed or Refractory Follicular Lymphoma, Relapsed or Refractory Diffuse Large B-Cell Lymphoma; Richter Syndrome; Richter's Transformation; T-Cell/Histiocyte-Rich Large B-Cell Lymphoma; Transformed Follic Lymph to Diff Large B-Cell Lymphoma; Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma; Transformed Marg Zone Lymph to Diff Large B-Cell Lymphoma; Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma; Transformed Non-Hodgkin Lymphoma	MMAE (monomethyl auristatin E)	VALIDATED_KNOWN_ASSET	valine-citrulline cleavable linker (typical)	VALIDATED_KNOWN_ASSET	STRICT_ADC
ADC_CANDIDATE_ENFORTUMAB_VEDOTIN	ADC_CANDIDATE	Enfortumab vedotin	Padcev			54	configs/known_adc_assets.yaml; clinicaltrials	high	VALIDATED	Enfortumab vedotin	ASG-22ME; AGS-22ME	Nectin-4	Seagen	Approved	Advanced Solid Tumor; Advanced or Metastatic Solid Malignancies; Androgen-Resistant Prostatic Neoplasms; Bellini Carcinoma; Bladder Adenocarcinoma; Bladder Cancer; Bladder Squamous Cell Carcinoma; Breast Cancer; Cancer; Carcinoma Transitional Cell; Carcinoma in Situ; Carcinoma, Transitional Cell; Castration Resistant Prostatic Neoplasms; Collecting Duct Carcinoma; Gene Abnormality; Gene Product Sequence Variation; Hepatocellular Carcinoma; High Grade Urothelial Carcinoma; Infiltrating Bladder Urothelial Carcinoma With Squamous Differentiation; Locally Advanced Bladder Carcinoma; Locally Advanced Bladder Urothelial Carcinoma; Locally Advanced Renal Pelvis Urothelial Carcinoma; Locally Advanced Renal Pelvis and Ureter Urothelial Carcinoma; Locally Advanced Ureter Urothelial Carcinoma; Locally Advanced Urethral Urothelial Carcinoma; Locally Advanced Urothelial Carcinoma; Locally Advanced or Metastatic Malignant Solid Tumors; Locally Advanced or Metastatic Urothelial Carcinoma (UC); Lung Cancer; Malignant Renal Pelvis Neoplasm; Malignant Ureter Neoplasm; Malignant Urethral Neoplasm; Metastatic Bladder Carcinoma; Metastatic Bladder Urothelial Carcinoma; Metastatic Castration-resistant Prostate Cancer; Metastatic Colorectal Cancer; Metastatic Penile Squamous Cell Carcinoma; Metastatic Renal Pelvis Urothelial Carcinoma; Metastatic Renal Pelvis and Ureter Urothelial Carcinoma; Metastatic Ureter Urothelial Carcinoma; Metastatic Urethral Urothelial Carcinoma; Metastatic Urothelial Cancer; Metastatic Urothelial Cancer and Other Malignant Solid Tumors; Metastatic Urothelial Carcinoma; Metastatic Urothelial Carcinoma of the Renal Pelvis and Ureter; Muscle Invasive Bladder Cancer; Muscle-Invasive Bladder Carcinoma; NMIBC; Non-muscle Invasive Bladder Cancer; Pancreas Adenocarcinoma; Pancreas Cancer; Pancreatic Ductal Adenocarcinoma; Penile Squamous Cell Carcinoma (PSCC); Prostatic Cancer, Castration-Resistant; Prostatic Neoplasms, Castration-Resistant; Recurrent Bladder Urothelial Carcinoma; Recurrent Renal Pelvis Urothelial Carcinoma; Recurrent Ureter Urothelial Carcinoma; Recurrent Urethral Urothelial Carcinoma; Recurrent Urothelial Carcinoma; Renal Medullary Carcinoma; Renal Pelvis Neoplasms; Renal Pelvis and Ureter Urothelial Carcinoma; Stage II Bladder Cancer AJCC v8; Stage III Bladder Cancer AJCC v8; Stage III Penile Cancer AJCC v8; Stage IIIA Bladder Cancer AJCC v8; Stage IIIB Bladder Cancer AJCC v8; Stage IV Bladder Cancer AJCC v8; Stage IV Penile Cancer AJCC v8; Stage IV Renal Pelvis Cancer AJCC v8; Stage IV Renal Pelvis and Ureter Cancer AJCC v8; Stage IV Ureter Cancer AJCC v8; Stage IV Urethral Cancer AJCC v8; Unresectable Bladder Carcinoma; Unresectable Penile Squamous Cell Carcinoma; Unresectable Urothelial Carcinoma; Upper Tract Urothelial Carcinoma; Urachal Adenocarcinoma; Ureteral Cancer; Ureteral Neoplasms; Urethral Neoplasms; Urinary Bladder Cancer, Muscle-invasive; Urinary Bladder Neoplasms; Urologic Neoplasms; Urothelial Cancer; Urothelial Carcinoma; Urothelial Carcinoma Bladder; Urothelial Carcinoma Ureter; Urothelial Carcinoma Urethra; Urothelial Carcinoma of the Renal Pelvis and Ureter; Urothelial Neoplasms	MMAE (monomethyl auristatin E)	VALIDATED_KNOWN_ASSET	valine-citrulline cleavable linker (typical)	VALIDATED_KNOWN_ASSET	STRICT_ADC
